gene_symbol,Length,EffectiveLength,TPM,NumReads,type
ZFPM2,4961,4712,0.482971,474.31,WT
ZFPM2,3960,3711,0.053774,41.591,WT
ZFPM2,594,345,0.165172,11.877,WT
ZFPM2,574,325,0.20455,13.855,WT
ZFPM2,1582,1333,0.021713,6.032,WT
ZFPM2,468,219,0.330662,15.093,WT
ZFPM2,3300,3051,0,0,WT
ZFPM2,3312,3063,0.204019,130.243,WT
CDKN2A,1218,969,0.01654,3.34,WT
CDKN2A,1283,1034,0.032279,6.956,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,0.068445,6.12,WT
CDKN2A,748,499,0,0,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0,0,WT
CDKN2A,794,545,0.014095,1.601,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0,0,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0.030103,1.983,WT
CDKN2A,856,607,0.023714,3,WT
ADARB2,8475,8226,0.001852,3.176,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.009082,2.824,WT
PTEN,8515,8266,2.970924,5118.26,WT
PTEN,477,228,0.378793,18,WT
PTEN,383,134,2.684172,74.964,WT
PTEN,554,305,3.931843,249.937,WT
PTEN,644,395,5.951696,489.974,WT
MGMT,1265,1016,0,0,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0,0,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,0.993188,200.788,WT
ALG5,1119,870,0,0,WT
ALG5,565,316,0.079933,5.264,WT
ALG5,687,438,0.073117,6.675,WT
ALG5,756,507,0.097215,10.273,WT
RB1,4793,4544,1.635691,1549.084,WT
RB1,1490,1241,0.111149,28.748,WT
RB1,480,231,0.213021,10.256,WT
RB1,617,368,0.050416,3.867,WT
RB1,658,409,0.950708,81.041,WT
RB1,1097,848,0.399229,70.559,WT
TP53,1018,769,0.076519,12.264,WT
TP53,1152,903,0.047152,8.874,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0,0,WT
TP53,2579,2330,0.573319,278.412,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0,0,WT
TP53,2506,2257,0,0,WT
TP53,175,7.624,3.077535,4.89,WT
TP53,729,480,0.355097,35.524,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.026069,5.498,WT
TP53,634,385,0,0,WT
TP53,568,319,0.603261,40.108,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.156776,356.745,WT
ATRX,10218,9969,0.785204,1631.434,WT
ATRX,10455,10206,0,0,WT
ATRX,408,159,0.695022,23.032,WT
ATRX,814,565,0.292959,34.498,WT
ATRX,461,212,0.092593,4.091,WT
ATRX,2967,2718,0.264958,150.093,WT
CDC42,2274,2025,1.549117,239.055,WT
CDC42,2256,2007,19.832525,3033.293,WT
CDC42,816,567,2.544536,109.946,WT
CDC42,1435,1186,0.774392,69.99,WT
CDC42,597,348,5.678642,150.596,WT
BRINP3,3128,2879,0.79915,175.331,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0.443597,9.432,WT
OSR1,1906,1657,0.046177,5.831,WT
OSR1,4171,3922,0.003911,1.169,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,6.751764,1097.481,WT
IDH1,2298,2049,0.480289,74.995,WT
IDH1,2441,2192,0.078221,13.066,WT
IDH1,1044,795,0.795819,48.214,WT
IDH1,942,693,0.483446,25.531,WT
IDH1,1614,1365,0.720366,74.933,WT
IDH1,702,453,0,0,WT
IDH1,563,314,0.351438,8.409,WT
IDH1,556,307,0.956168,22.37,WT
GLB1,2512,2263,0.552482,95.278,WT
GLB1,2523,2274,1.171296,202.977,WT
GLB1,2018,1769,1.186725,159.98,WT
GLB1,816,567,2.116313,91.443,WT
GLB1,899,650,0.186927,9.259,WT
GLB1,517,268,0,0,WT
GLB1,577,328,0.325452,8.135,WT
GLB1,547,298,1.478486,33.575,WT
GLB1,550,301,0.28272,6.485,WT
GLB1,319,70.21,0,0,WT
GLB1,257,23.433,2.800019,5,WT
GLB1,570,321,0.05996,1.467,WT
GLB1,591,342,0,0,WT
GLB1,631,382,2.211852,64.389,WT
GLB1,569,320,0,0,WT
GLB1,626,377,0,0,WT
GLB1,557,308,2.592505,60.85,WT
GLB1,540,291,0.412158,9.14,WT
GLB1,558,309,0,0,WT
PIK3CA,245,18.9,0,0,WT
PIK3CA,9259,9010,1.07749,739.822,WT
PIK3CA,620,371,0.362813,10.258,WT
PIK3CA,746,497,1.225401,46.411,WT
PDGFRA,2202,1953,0.914944,136.171,WT
PDGFRA,2417,2168,0.700068,115.661,WT
PDGFRA,580,331,2.406944,60.713,WT
PDGFRA,6378,6129,12.314594,5751.732,WT
PDGFRA,2991,2742,0.231898,48.457,WT
PDGFRA,586,337,0,0,WT
PDGFRA,771,522,1.45569,57.907,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,1.239662,21.822,WT
PDGFRA,1146,897,0.758581,51.854,WT
DCHS2,13354,13105,0.009012,9,WT
DCHS2,5064,4815,0,0,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0,0,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0,0,WT
TERT,4018,3769,0,0,WT
TERT,2992,2743,0.004784,1,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0,0,WT
IRX1,2080,1831,0.028667,4,WT
FOXD1,406,157,1.086563,13,WT
PCDHGA11,4787,4538,0,0,WT
PCDHGA11,2263,2014,0.928384,142.487,WT
TOB2P1,992,743,0.282581,16,WT
MICA,1370,1121,1.407244,120.216,WT
MICA,1005,756,0,0,WT
BRD2,4956,4707,2.046575,734.109,WT
BRD2,735,486,0.200813,7.437,WT
BRD2,887,638,0,0,WT
BRD2,718,469,0,0,WT
BRD2,547,298,0.54208,12.31,WT
BRD2,4807,4558,0.085384,29.658,WT
BRD2,550,301,0.44353,10.174,WT
BRD2,3404,3155,0.287495,69.122,WT
BRD2,4834,4585,2.437219,851.575,WT
BRD2,2338,2089,8.244961,1312.55,WT
BRD2,3467,3218,0,0,WT
BRD2,3210,2961,0,0,WT
BRD2,3210,2961,0,0,WT
BRD2,1590,1341,2.449852,250.356,WT
BRD2,565,316,0.845406,20.358,WT
BRD2,667,418,1.721107,54.824,WT
BRD2,946,697,6.420441,341.025,WT
BRD2,1628,1379,1.16493,122.42,WT
BRD2,759,510,12.738443,495.08,WT
EGFR,9905,9656,0.727711,535.482,WT
EGFR,3844,3595,0,0,WT
EGFR,2239,1990,0,0,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0.010987,2.19,WT
EGFR,1570,1321,0,0,WT
EGFR,452,203,0.094972,1.469,WT
EGFR,561,312,0.052091,1.239,WT
EGFR,691,442,0.054622,1.84,WT
EGFR,665,416,0.160181,5.078,WT
TRIM4,639,390,1.54339,45.87,WT
TRIM4,3383,3134,0.062838,15.008,WT
TRIM4,3374,3125,3.989937,950.178,WT
TRIM4,1942,1693,1.909337,246.336,WT
TRIM4,601,352,3.11685,83.608,WT
EZH2,3641,3392,0.949676,245.482,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,0.482303,86.079,WT
EZH2,2477,2228,0,0,WT
EZH2,2639,2390,0.515917,93.965,WT
EZH2,2572,2323,0.893141,158.11,WT
EZH2,2466,2217,0,0,WT
EZH2,414,165,1.16983,14.709,WT
EZH2,1876,1627,0.792543,98.265,WT
EZH2,1491,1242,0.41617,39.39,WT
ZFPM2,4961,4712,0.232529,83.497,WT
ZFPM2,3960,3711,0,0,WT
ZFPM2,594,345,0,0,WT
ZFPM2,574,325,0.065133,1.613,WT
ZFPM2,1582,1333,0.16781,17.047,WT
ZFPM2,468,219,0.070783,1.181,WT
ZFPM2,3300,3051,0,0,WT
ZFPM2,3312,3063,0.20419,47.662,WT
CDKN2A,1218,969,0,0,WT
CDKN2A,1283,1034,0,0,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,0.113825,3.721,WT
CDKN2A,748,499,0.086223,3.279,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0,0,WT
CDKN2A,794,545,0,0,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0,0,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0,0,WT
CDKN2A,856,607,0.021618,1,WT
ADARB2,8475,8226,0.003547,2.224,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0.046667,1.846,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.043366,4.931,WT
PTEN,8515,8266,3.985151,2510.32,WT
PTEN,477,228,1.669069,29,WT
PTEN,383,134,3.927083,40.102,WT
PTEN,554,305,6.450224,149.921,WT
PTEN,644,395,1.781326,53.62,WT
MGMT,1265,1016,0.061434,4.757,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0.055446,3,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,2.342465,173.154,WT
ALG5,1119,870,0.302943,20.085,WT
ALG5,565,316,0.720749,17.356,WT
ALG5,687,438,0.294718,9.837,WT
ALG5,756,507,0.195853,7.567,WT
RB1,4793,4544,4.411286,1527.54,WT
RB1,1490,1241,0.558886,52.855,WT
RB1,480,231,0,0,WT
RB1,617,368,0.048955,1.373,WT
RB1,658,409,2.114102,65.893,WT
RB1,1097,848,0.999415,64.585,WT
TP53,1018,769,0.16431,9.629,WT
TP53,1152,903,0,0,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.130298,20.077,WT
TP53,2579,2330,2.07971,369.273,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0.008016,1.469,WT
TP53,2506,2257,0,0,WT
TP53,175,7.624,8.885599,5.162,WT
TP53,729,480,1.104423,40.399,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.207012,15.965,WT
TP53,634,385,0,0,WT
TP53,568,319,0,0,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.836698,696.147,WT
ATRX,10218,9969,3.556709,2702.022,WT
ATRX,10455,10206,0.162605,126.467,WT
ATRX,408,159,4.602747,55.77,WT
ATRX,814,565,0.695875,29.962,WT
ATRX,461,212,2.687959,43.426,WT
ATRX,2967,2718,1.522545,315.361,WT
CDC42,2274,2025,0.317875,127.972,WT
CDC42,2256,2007,26.070525,10402.366,WT
CDC42,816,567,0.745822,84.072,WT
CDC42,1435,1186,1.214024,286.251,WT
CDC42,597,348,12.069894,835.06,WT
BRINP3,3128,2879,1.755004,1004.511,WT
BRINP3,238,16.802,0.905512,3.025,WT
BRINP3,528,279,1.122534,62.264,WT
OSR1,1906,1657,0.442019,145.612,WT
OSR1,4171,3922,0.041184,32.112,WT
OSR1,581,332,0.019326,1.276,WT
IDH1,2382,2133,20.376333,8640.759,WT
IDH1,2298,2049,0.233663,95.185,WT
IDH1,2441,2192,0.061139,26.643,WT
IDH1,1044,795,0.605959,95.773,WT
IDH1,942,693,0.78431,108.058,WT
IDH1,1614,1365,0.576982,156.578,WT
IDH1,702,453,0.03013,2.714,WT
IDH1,563,314,1.413946,88.267,WT
IDH1,556,307,2.113959,129.024,WT
GLB1,2512,2263,0.212575,95.638,WT
GLB1,2523,2274,1.380546,624.132,WT
GLB1,2018,1769,0.655703,230.606,WT
GLB1,816,567,0.696351,78.496,WT
GLB1,899,650,0.019952,2.578,WT
GLB1,517,268,1.601342,85.321,WT
GLB1,577,328,0.051961,3.388,WT
GLB1,547,298,0,0,WT
GLB1,550,301,1.387065,83.004,WT
GLB1,319,70.21,0,0,WT
GLB1,257,23.433,0.643971,3,WT
GLB1,570,321,0.024201,1.544,WT
GLB1,591,342,0.727384,49.457,WT
GLB1,631,382,0.863464,65.576,WT
GLB1,569,320,0.662341,42.137,WT
GLB1,626,377,0.535418,40.13,WT
GLB1,557,308,2.403231,147.157,WT
GLB1,540,291,0.033311,1.927,WT
GLB1,558,309,0.077314,4.75,WT
PIK3CA,245,18.9,2.430846,9.134,WT
PIK3CA,9259,9010,1.092997,1957.848,WT
PIK3CA,620,371,0.228468,16.851,WT
PIK3CA,746,497,1.672643,165.27,WT
PDGFRA,2202,1953,0.330416,128.292,WT
PDGFRA,2417,2168,0.280766,121.015,WT
PDGFRA,580,331,0.635986,41.851,WT
PDGFRA,6378,6129,8.696835,10597.07,WT
PDGFRA,2991,2742,0.263339,143.555,WT
PDGFRA,586,337,3.346079,224.182,WT
PDGFRA,771,522,0.280498,29.109,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,0.51868,23.82,WT
PDGFRA,1146,897,0.372593,66.445,WT
DCHS2,13354,13105,0.305737,796.562,WT
DCHS2,5064,4815,0.074667,71.476,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0,0,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0.033486,14.466,WT
TERT,4018,3769,0,0,WT
TERT,2992,2743,0.008197,4.47,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0.162482,5.072,WT
IRX1,2080,1831,2.933918,1068,WT
FOXD1,406,157,0.032038,1,WT
PCDHGA11,4787,4538,0.076709,69.206,WT
PCDHGA11,2263,2014,0,0,WT
TOB2P1,992,743,0.264022,39,WT
MICA,1370,1121,0.943588,210.292,WT
MICA,1005,756,0.022729,3.416,WT
BRD2,4956,4707,0.563653,527.462,WT
BRD2,735,486,0.481393,46.513,WT
BRD2,887,638,1.108629,140.618,WT
BRD2,718,469,0,0,WT
BRD2,547,298,0.181419,10.748,WT
BRD2,4807,4558,0,0,WT
BRD2,550,301,0,0,WT
BRD2,3404,3155,0.085333,53.525,WT
BRD2,4834,4585,1.722059,1569.721,WT
BRD2,2338,2089,7.181323,2982.482,WT
BRD2,3467,3218,0.02224,14.228,WT
BRD2,3210,2961,1.179938,694.596,WT
BRD2,3210,2961,1.179938,694.596,WT
BRD2,1590,1341,1.959358,522.369,WT
BRD2,565,316,2.008589,126.187,WT
BRD2,667,418,0,0,WT
BRD2,946,697,3.631815,503.259,WT
BRD2,1628,1379,0.925557,253.748,WT
BRD2,759,510,8.224959,833.948,WT
EGFR,9905,9656,0.951166,1825.949,WT
EGFR,3844,3595,0.003623,2.59,WT
EGFR,2239,1990,0,0,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0.004161,2.163,WT
EGFR,1570,1321,0,0,WT
EGFR,452,203,0,0,WT
EGFR,561,312,0.016768,1.04,WT
EGFR,691,442,0,0,WT
EGFR,665,416,0.015419,1.275,WT
TRIM4,639,390,2.639416,204.648,WT
TRIM4,3383,3134,0.070493,43.922,WT
TRIM4,3374,3125,2.4779,1539.461,WT
TRIM4,1942,1693,0.518455,174.503,WT
TRIM4,601,352,0.14955,10.466,WT
EZH2,3641,3392,0.223202,150.518,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,1.53467,714.557,WT
EZH2,2477,2228,1.054662,467.158,WT
EZH2,2639,2390,0.08719,41.428,WT
EZH2,2572,2323,0.166279,76.793,WT
EZH2,2466,2217,0,0,WT
EZH2,414,165,0.272909,8.952,WT
EZH2,1876,1627,0.155549,50.314,WT
EZH2,1491,1242,0.183377,45.279,WT
ZFPM2,4961,4712,0.391745,366.981,WT
ZFPM2,3960,3711,0,0,WT
ZFPM2,594,345,0.682181,46.79,WT
ZFPM2,574,325,0.130849,8.455,WT
ZFPM2,1582,1333,0.005174,1.371,WT
ZFPM2,468,219,0.601794,26.202,WT
ZFPM2,3300,3051,0.151422,91.847,WT
ZFPM2,3312,3063,0.013719,8.354,WT
CDKN2A,1218,969,0.274949,52.968,WT
CDKN2A,1283,1034,0.107626,22.125,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,1.619727,138.145,WT
CDKN2A,748,499,0,0,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0.010187,1.371,WT
CDKN2A,794,545,0,0,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0.026062,1,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0.101744,6.392,WT
CDKN2A,856,607,0.082866,10,WT
ADARB2,8475,8226,0.304722,498.343,WT
ADARB2,1810,1561,0.061909,19.213,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.109379,32.444,WT
PTEN,8515,8266,1.498031,2461.791,WT
PTEN,477,228,0.330919,15,WT
PTEN,383,134,1.228254,32.721,WT
PTEN,554,305,2.526605,153.205,WT
PTEN,644,395,2.924789,229.682,WT
MGMT,1265,1016,0.45126,91.15,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0.015658,2.21,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,4.292108,827.708,WT
ALG5,1119,870,0.106962,18.501,WT
ALG5,565,316,0.176231,11.071,WT
ALG5,687,438,0.125097,10.893,WT
ALG5,756,507,0.246304,24.826,WT
RB1,4793,4544,2.895879,2616.096,WT
RB1,1490,1241,0.025062,6.183,WT
RB1,480,231,0,0,WT
RB1,617,368,0,0,WT
RB1,658,409,0.916459,74.52,WT
RB1,1097,848,0.062649,10.562,WT
TP53,1018,769,0.016652,2.546,WT
TP53,1152,903,0.102964,18.484,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.178049,71.574,WT
TP53,2579,2330,2.914845,1350.226,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0.129969,62.117,WT
TP53,2506,2257,0.350932,157.467,WT
TP53,175,7.624,17.266214,26.17,WT
TP53,729,480,1.310783,125.085,WT
TP53,546,297,0.150521,8.888,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.158964,31.983,WT
TP53,634,385,0,0,WT
TP53,568,319,3.308004,209.793,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.430454,934.339,WT
ATRX,10218,9969,2.453878,4863.394,WT
ATRX,10455,10206,0,0,WT
ATRX,408,159,0.246478,7.791,WT
ATRX,814,565,0.165341,18.572,WT
ATRX,461,212,0.294412,12.409,WT
ATRX,2967,2718,0.807723,436.462,WT
CDC42,2274,2025,0.139271,33.741,WT
CDC42,2256,2007,35.560128,8538.417,WT
CDC42,816,567,2.135979,144.893,WT
CDC42,1435,1186,0.277696,39.402,WT
CDC42,597,348,27.616441,1149.777,WT
BRINP3,3128,2879,0.103858,35.772,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0,0,WT
OSR1,1906,1657,0.169609,33.623,WT
OSR1,4171,3922,0.034467,16.172,WT
OSR1,581,332,0.030326,1.205,WT
IDH1,2382,2133,28.429236,7254.755,WT
IDH1,2298,2049,0.168886,41.4,WT
IDH1,2441,2192,0,0,WT
IDH1,1044,795,0.762329,72.506,WT
IDH1,942,693,0.523649,43.415,WT
IDH1,1614,1365,0.880913,143.857,WT
IDH1,702,453,0.120928,6.554,WT
IDH1,563,314,0,0,WT
IDH1,556,307,2.736618,100.512,WT
GLB1,2512,2263,0.426546,115.483,WT
GLB1,2523,2274,5.737312,1560.866,WT
GLB1,2018,1769,0.235933,49.933,WT
GLB1,816,567,0.973742,66.053,WT
GLB1,899,650,0.212483,16.524,WT
GLB1,517,268,5.469695,175.374,WT
GLB1,577,328,0.288706,11.329,WT
GLB1,547,298,0.96542,34.419,WT
GLB1,550,301,1.4005,50.433,WT
GLB1,319,70.21,0.159182,1.337,WT
GLB1,257,23.433,2.14025,6,WT
GLB1,570,321,0.034402,1.321,WT
GLB1,591,342,0,0,WT
GLB1,631,382,3.308787,151.216,WT
GLB1,569,320,0,0,WT
GLB1,626,377,0.879093,39.65,WT
GLB1,557,308,2.769834,102.064,WT
GLB1,540,291,0.095837,3.337,WT
GLB1,558,309,0.62322,23.039,WT
PIK3CA,245,18.9,0,0,WT
PIK3CA,9259,9010,0.652851,703.729,WT
PIK3CA,620,371,0.527219,23.401,WT
PIK3CA,746,497,1.591075,94.605,WT
PDGFRA,2202,1953,0.434489,101.519,WT
PDGFRA,2417,2168,1.03944,269.603,WT
PDGFRA,580,331,0.982782,38.918,WT
PDGFRA,6378,6129,22.541966,16529.058,WT
PDGFRA,2991,2742,0.199742,65.524,WT
PDGFRA,586,337,9.202688,371.032,WT
PDGFRA,771,522,0.345077,21.55,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,1.14388,31.613,WT
PDGFRA,1146,897,0.394956,42.385,WT
DCHS2,13354,13105,0.015683,24.589,WT
DCHS2,5064,4815,0,0,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0,0,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0,0,WT
TERT,4018,3769,0,0,WT
TERT,2992,2743,0,0,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0,0,WT
IRX1,2080,1831,0.00913,2,WT
FOXD1,406,157,0.479155,9,WT
PCDHGA11,4787,4538,0,0,WT
PCDHGA11,2263,2014,0.2039,49.13,WT
TOB2P1,992,743,0.224996,20,WT
MICA,1370,1121,3.58165,480.347,WT
MICA,1005,756,0.076543,6.923,WT
BRD2,4956,4707,1.270314,715.355,WT
BRD2,735,486,0.067866,3.946,WT
BRD2,887,638,4.786108,365.317,WT
BRD2,718,469,0.04598,2.58,WT
BRD2,547,298,0.086121,3.07,WT
BRD2,4807,4558,0,0,WT
BRD2,550,301,0,0,WT
BRD2,3404,3155,0.126665,47.81,WT
BRD2,4834,4585,1.873844,1027.873,WT
BRD2,2338,2089,9.669334,2416.583,WT
BRD2,3467,3218,0,0,WT
BRD2,3210,2961,2.125808,753.059,WT
BRD2,3210,2961,2.125808,753.059,WT
BRD2,1590,1341,1.61253,258.704,WT
BRD2,565,316,1.887745,71.367,WT
BRD2,667,418,0.224688,11.236,WT
BRD2,946,697,2.550666,212.693,WT
BRD2,1628,1379,0.869457,143.443,WT
BRD2,759,510,13.443906,820.28,WT
EGFR,9905,9656,3.022898,3492.106,WT
EGFR,3844,3595,0.013108,5.638,WT
EGFR,2239,1990,0.01335,3.178,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0,0,WT
EGFR,1570,1321,0.13506,21.345,WT
EGFR,452,203,0.043778,1.063,WT
EGFR,561,312,0.05609,2.094,WT
EGFR,691,442,0.124832,6.601,WT
EGFR,665,416,0.160231,7.975,WT
TRIM4,639,390,3.642809,169.968,WT
TRIM4,3383,3134,0.104138,39.046,WT
TRIM4,3374,3125,4.132565,1545.028,WT
TRIM4,1942,1693,0.409842,83.012,WT
TRIM4,601,352,0.568611,23.946,WT
EZH2,3641,3392,0.53849,218.524,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,2.189838,613.572,WT
EZH2,2477,2228,0.883826,235.585,WT
EZH2,2639,2390,0.22512,64.369,WT
EZH2,2572,2323,0.232846,64.712,WT
EZH2,2466,2217,2.7181670000000002,720.956,WT
EZH2,414,165,0.412078,8.134,WT
EZH2,1876,1627,0.632168,123.051,WT
EZH2,1491,1242,0.323678,48.095,WT
ZFPM2,4961,4712,0.014466,8.155,WT
ZFPM2,3960,3711,0.075411,33.48,WT
ZFPM2,594,345,0.091986,3.797,WT
ZFPM2,574,325,0,0,WT
ZFPM2,1582,1333,0,0,WT
ZFPM2,468,219,0.04333,1.135,WT
ZFPM2,3300,3051,0.097072,35.433,WT
ZFPM2,3312,3063,0,0,WT
CDKN2A,1218,969,0,0,WT
CDKN2A,1283,1034,0,0,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,0,0,WT
CDKN2A,748,499,0,0,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0,0,WT
CDKN2A,794,545,0,0,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0,0,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0,0,WT
CDKN2A,856,607,0,0,WT
ADARB2,8475,8226,0,0,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0,0,WT
PTEN,8515,8266,3.761102,3719.437,WT
PTEN,477,228,0.549908,15,WT
PTEN,383,134,1.263744,20.26,WT
PTEN,554,305,9.157297,334.144,WT
PTEN,644,395,10.003133,472.715,WT
MGMT,1265,1016,0.045039,5.475,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0,0,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,4.665538,541.427,WT
ALG5,1119,870,0.235224,24.483,WT
ALG5,565,316,0.228803,8.65,WT
ALG5,687,438,0.094099,4.931,WT
ALG5,756,507,0.272169,16.509,WT
RB1,4793,4544,6.43214,3496.717,WT
RB1,1490,1241,0.086106,12.784,WT
RB1,480,231,0,0,WT
RB1,617,368,0.03188,1.404,WT
RB1,658,409,2.529288,123.762,WT
RB1,1097,848,0.052634,5.34,WT
TP53,1018,769,0,0,WT
TP53,1152,903,0.017047,1.842,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.030635,7.411,WT
TP53,2579,2330,0.12849,35.817,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0,0,WT
TP53,2506,2257,0,0,WT
TP53,175,7.624,0,0,WT
TP53,729,480,0,0,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.061679,7.468,WT
TP53,634,385,0,0,WT
TP53,568,319,0,0,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.41328,539.827,WT
ATRX,10218,9969,3.002516,3580.994,WT
ATRX,10455,10206,0,0,WT
ATRX,408,159,0,0,WT
ATRX,814,565,0,0,WT
ATRX,461,212,0.566443,14.367,WT
ATRX,2967,2718,0.465429,151.346,WT
CDC42,2274,2025,1.359242,405.254,WT
CDC42,2256,2007,24.083244,7116.529,WT
CDC42,816,567,0.605759,50.57,WT
CDC42,1435,1186,0.245513,42.871,WT
CDC42,597,348,15.57299,797.916,WT
BRINP3,3128,2879,0.004718,2,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0,0,WT
OSR1,1906,1657,0.25055500000000003,61.127,WT
OSR1,4171,3922,0.020562,11.873,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,12.931849,4061.228,WT
IDH1,2298,2049,0.114959,34.681,WT
IDH1,2441,2192,0.099183,32.01,WT
IDH1,1044,795,0.231516,27.099,WT
IDH1,942,693,0.136242,13.901,WT
IDH1,1614,1365,0.320373,64.386,WT
IDH1,702,453,0.036455,2.431,WT
IDH1,563,314,0.23263,10.755,WT
IDH1,556,307,1.028936,46.509,WT
GLB1,2512,2263,0.80319,267.614,WT
GLB1,2523,2274,1.082042,362.277,WT
GLB1,2018,1769,3.03636,790.837,WT
GLB1,816,567,0.346019,28.886,WT
GLB1,899,650,0.121258,11.605,WT
GLB1,517,268,4.190826,165.364,WT
GLB1,577,328,0.17130600000000001,8.273,WT
GLB1,547,298,1.861651,81.681,WT
GLB1,550,301,0,0,WT
GLB1,319,70.21,0,0,WT
GLB1,257,23.433,0.579701,2,WT
GLB1,570,321,0,0,WT
GLB1,591,342,0,0,WT
GLB1,631,382,0.873529,49.13,WT
GLB1,569,320,4.271666,201.258,WT
GLB1,626,377,0,0,WT
GLB1,557,308,6.92265,313.927,WT
GLB1,540,291,0.196317,8.411,WT
GLB1,558,309,0.144791,6.587,WT
